time,aFRR_UpActivatedPriceEUR,aFRR_UP_Price_prediction
2025-03-25 13:21:00,652.2853333333333,78.2894877108903
2025-03-25 13:22:00,197.70366666666666,79.27191156379094
2025-03-25 13:23:00,114.30333333333333,79.75986135768422
2025-03-25 13:24:00,87.43,79.55253796126074
2025-03-25 13:25:00,83.14216666666668,79.74702419242557
2025-03-25 13:26:00,68.29966666666668,79.96938264982236
2025-03-25 13:27:00,180.14249999999998,81.80021264098335
2025-03-25 13:28:00,150.00266666666667,95.4513445853168
2025-03-25 13:29:00,183.18533333333332,95.93296987334197
2025-03-25 13:30:00,307.78116666666665,96.15420487238983
2025-03-25 13:31:00,129.46566666666666,164.1528633911302
2025-03-25 13:32:00,96.67933333333333,165.6906076893886
2025-03-25 13:33:00,76.13650000000001,176.03632416927107
2025-03-25 13:34:00,61.465,167.86685692070202
2025-03-25 13:35:00,60.42,173.02753189398075
2025-03-25 13:36:00,56.389,164.1696051970186
2025-03-25 13:37:00,60.42,152.26386236095357
2025-03-25 13:38:00,60.559333333333335,137.39966264511642
2025-03-25 13:39:00,72.3315,132.2460333899366
2025-03-25 13:40:00,93.70633333333333,131.47265582051557
2025-03-25 13:41:00,107.25,130.6849972656133
2025-03-25 13:42:00,108.583,130.0090292918338
2025-03-25 13:43:00,127.64933333333333,129.00835797682166
2025-03-25 13:44:00,87.76033333333335,129.51904908485278
2025-03-25 13:45:00,73.98166666666665,129.82895443808565
2025-03-25 13:46:00,64.3,129.75607014409002
2025-03-25 13:47:00,41.152166666666666,128.75858797179652
2025-03-25 13:48:00,66.69366666666666,126.97907297875993
2025-03-25 13:49:00,67.64,125.20935330364695
2025-03-25 13:50:00,86.4405,128.2536822868865
2025-03-25 13:51:00,73.51350000000001,130.2809197191317
2025-03-25 13:52:00,64.535,117.79156156250065
2025-03-25 13:53:00,64.585,116.38114372832601
2025-03-25 13:54:00,64.47,107.68877795894313
2025-03-25 13:55:00,64.3,102.97154228454018
2025-03-25 13:56:00,64.35,96.77455444044051
2025-03-25 13:57:00,66.22133333333333,90.70491619970066
2025-03-25 13:58:00,64.6,88.82694176090043
2025-03-25 13:59:00,67.52133333333333,86.52332317777051
2025-03-25 14:00:00,768.4280000000001,87.73067455324832
2025-03-25 14:01:00,804.2700000000001,419.0967056336483
2025-03-25 14:02:00,804.2700000000001,440.61413767794335
2025-03-25 14:03:00,804.2700000000001,455.33468170513703
2025-03-25 14:04:00,804.2700000000001,450.5961488209537
2025-03-25 14:05:00,804.2700000000001,450.8893115952756
2025-03-25 14:06:00,777.4613333333333,445.2316868768892
2025-03-25 14:07:00,127.6964705882353,441.93733050107625
2025-03-25 14:08:00,125.52166894664842,439.3251021587445
2025-03-25 14:09:00,123.34686730506155,438.96250052770534
2025-03-25 14:10:00,121.17206566347468,441.2835596837231
2025-03-25 14:11:00,118.99726402188782,443.5446607723025
2025-03-25 14:12:00,116.82246238030095,446.35606952005253
2025-03-25 14:13:00,114.64766073871408,446.80488193737386
2025-03-25 14:14:00,112.47285909712721,443.74237330872114
2025-03-25 14:15:00,110.29805745554036,430.2259867648259
2025-03-25 14:16:00,108.12325581395348,406.31720188916563
2025-03-25 14:17:00,105.94845417236661,382.4285694444684
2025-03-25 14:18:00,103.77365253077974,346.0755400364175
2025-03-25 14:19:00,101.59885088919287,312.72794120946446
2025-03-25 14:20:00,99.424049247606,293.0342027486113
2025-03-25 14:21:00,97.24924760601914,270.0619339421032
2025-03-25 14:22:00,95.07444596443227,224.2394601367832
2025-03-25 14:23:00,92.89964432284539,198.39205502386673
2025-03-25 14:24:00,90.72484268125854,167.66860161128741
2025-03-25 14:25:00,88.55004103967167,152.8825366299098
2025-03-25 14:26:00,86.3752393980848,143.22940284484304
2025-03-25 14:27:00,84.20043775649793,136.40640714882585
2025-03-25 14:28:00,82.02563611491107,133.94284612306495
2025-03-25 14:29:00,79.8508344733242,131.00446341853097
2025-03-25 14:30:00,77.67603283173733,131.66536256737146
2025-03-25 14:31:00,75.50123119015048,82.66258229786013
2025-03-25 14:32:00,73.32642954856361,83.59871207904838
2025-03-25 14:33:00,71.15162790697674,84.28353561955902
2025-03-25 14:34:00,68.97682626538987,84.4955037991267
2025-03-25 14:35:00,66.802024623803,85.4079483307851
2025-03-25 14:36:00,64.62722298221614,86.0132572987199
2025-03-25 14:37:00,62.45242134062927,86.09626275750128
2025-03-25 14:38:00,60.277619699042404,86.14422113304934
2025-03-25 14:39:00,58.102818057455536,86.14891865902533
2025-03-25 14:40:00,55.92801641586866,86.01522138970286
2025-03-25 14:41:00,53.7532147742818,86.34259781154604
2025-03-25 14:42:00,51.57841313269493,86.66033505056473
2025-03-25 14:43:00,49.403611491108066,86.70116598329844
2025-03-25 14:44:00,47.22880984952119,86.37043145394586
2025-03-25 14:45:00,45.05400820793433,86.28495726604172
2025-03-25 14:46:00,42.87920656634746,86.19750074331766
2025-03-25 14:47:00,40.704404924760595,86.12064759631347
2025-03-25 14:48:00,38.52960328317372,86.08379949488406
2025-03-25 14:49:00,36.35480164158686,86.17191120375766
2025-03-25 14:50:00,34.18,86.64446782130472
2025-03-25 14:51:00,34.18,86.81962137621032
2025-03-25 14:52:00,34.18,86.90854834281099
2025-03-25 14:53:00,34.18,86.74908035038648
2025-03-25 14:54:00,34.18,86.59959440629876
2025-03-25 14:55:00,34.18,86.56102712203565
2025-03-25 14:56:00,111.09283333333335,86.58391432046179
2025-03-25 14:57:00,783.0493333333333,86.63518632539596
2025-03-25 14:58:00,2366.6226666666666,86.86275755618065
2025-03-25 14:59:00,2681.18,87.12287210257155
2025-03-25 15:00:00,2681.18,87.44064434462419
2025-03-25 15:01:00,2681.18,1083.4755091452992
2025-03-25 15:02:00,2681.18,1073.4179882905985
2025-03-25 15:03:00,2681.18,1066.1435174358976
2025-03-25 15:04:00,2681.18,1067.7511465811967
2025-03-25 15:05:00,2681.18,1086.1533957264958
2025-03-25 15:06:00,2681.18,1080.131794871795
2025-03-25 15:07:00,2681.18,1088.3518740170937
2025-03-25 15:08:00,2681.18,1140.920363162393
2025-03-25 15:09:00,2681.18,1136.2688023076919
2025-03-25 15:10:00,2681.18,1155.1608904917289
2025-03-25 15:11:00,2681.18,1142.4610228657787
2025-03-25 15:12:00,2681.18,1147.2550748476724
2025-03-25 15:13:00,2681.18,1030.4902534962323
2025-03-25 15:14:00,2681.18,1021.6451088114594
2025-03-25 15:15:00,2681.18,1026.816950024122
2025-03-25 15:16:00,2592.9813333333336,1031.5383601256735
2025-03-25 15:17:00,1273.5238333333334,1027.0481868938919
2025-03-25 15:18:00,804.2700000000001,1020.33283366211
2025-03-25 15:19:00,804.2700000000001,1008.1250040319794
2025-03-25 15:20:00,587.9415,986.6425860471953
2025-03-25 15:21:00,167.97366666666667,970.4731462411024
2025-03-25 15:22:00,78.46258064516128,975.6309833304114
2025-03-25 15:23:00,78.0297101145205,1038.372763263377
2025-03-25 15:24:00,77.5968395838797,1043.3743593662703
2025-03-25 15:25:00,77.16396905323893,1055.188427653599
2025-03-25 15:26:00,76.73109852259812,1040.8685342167896
2025-03-25 15:27:00,76.29822799195733,1046.453863308716
2025-03-25 15:28:00,75.86535746131653,999.4635690673091
2025-03-25 15:29:00,75.43248693067575,997.719891492569
2025-03-25 15:30:00,74.99961640003497,1005.2036739178286
2025-03-25 15:31:00,74.56674586939418,81.63662947767928
2025-03-25 15:32:00,74.13387533875338,82.26960991100626
2025-03-25 15:33:00,73.70100480811259,82.80038136227805
2025-03-25 15:34:00,73.26813427747179,83.12822810478536
2025-03-25 15:35:00,72.83526374683102,83.61227101239027
2025-03-25 15:36:00,72.40239321619022,84.11496077422686
2025-03-25 15:37:00,71.96952268554944,84.49262853875318
2025-03-25 15:38:00,71.53665215490864,84.67844231040735
2025-03-25 15:39:00,71.10378162426785,84.61190177830035
2025-03-25 15:40:00,70.67091109362708,84.40567611348987
2025-03-25 15:41:00,70.23804056298627,84.6311645126302
2025-03-25 15:42:00,69.80517003234549,84.62848685078554
2025-03-25 15:43:00,69.3722995017047,84.46390587901493
2025-03-25 15:44:00,68.9394289710639,83.98897983935947
2025-03-25 15:45:00,68.5065584404231,83.78811901457426
2025-03-25 15:46:00,68.07368790978232,83.80793090281328
2025-03-25 15:47:00,67.64081737914154,83.86096810525339
2025-03-25 15:48:00,67.20794684850074,83.83806058956652
2025-03-25 15:49:00,66.77507631785996,84.08408796026089
2025-03-25 15:50:00,66.34220578721916,84.61647506631573
2025-03-25 15:51:00,65.90933525657837,85.0295996193355
2025-03-25 15:52:00,65.47646472593759,85.28421785596755
2025-03-25 15:53:00,65.04359419529679,85.35378685943466
2025-03-25 15:54:00,64.610723664656,85.40866463232378
2025-03-25 15:55:00,64.17785313401521,85.35369870080362
2025-03-25 15:56:00,63.744982603374424,85.67515040913058
2025-03-25 15:57:00,63.31211207273363,85.96842604136572
2025-03-25 15:58:00,62.87924154209284,85.85067714083979
2025-03-25 15:59:00,62.44637101145206,85.97995008628152
2025-03-25 16:00:00,62.01350048081126,85.9977126938151
2025-03-25 16:01:00,61.58062995017047,91.3242580464031
2025-03-25 16:02:00,61.147759419529685,108.14492108957637
2025-03-25 16:03:00,60.71488888888889,120.69183722713177
2025-03-25 16:04:00,171.91,128.06133036096796
2025-03-25 16:05:00,190.442,139.8101795879062
2025-03-25 16:06:00,104.798,145.7834323035643
2025-03-25 16:07:00,81.66,150.27619911436966
2025-03-25 16:08:00,64.6,151.21112831985388
2025-03-25 16:09:00,62.66216666666666,151.5139851375883
2025-03-25 16:10:00,96.30066666666667,151.638195258024
2025-03-25 16:11:00,193.11033333333333,149.98416160136188
2025-03-25 16:12:00,362.6261666666667,160.1287503954053
2025-03-25 16:13:00,804.2700000000001,160.2538093773919
2025-03-25 16:14:00,804.2700000000001,175.62953146039328
2025-03-25 16:15:00,1255.6473333333333,190.15797103965764
2025-03-25 16:16:00,2354.2915,191.89282202363475
2025-03-25 16:17:00,2681.18,183.90611847139814
2025-03-25 16:18:00,2681.18,190.17109131707593
2025-03-25 16:19:00,2681.18,181.8790811272656
2025-03-25 16:20:00,2681.18,174.54090925025812
2025-03-25 16:21:00,2681.18,178.0970696845903
2025-03-25 16:22:00,2681.18,166.01277961125453
2025-03-25 16:23:00,2681.18,153.77897655664952
2025-03-25 16:24:00,2681.18,135.80221797698152
2025-03-25 16:25:00,2681.18,126.64070427050582
2025-03-25 16:26:00,2309.152666666667,123.34312330663175
2025-03-25 16:27:00,1608.71,123.7275957736589
2025-03-25 16:28:00,1474.645,123.78601819585373
2025-03-25 16:29:00,1059.0098333333333,125.232024429504
2025-03-25 16:30:00,804.2700000000001,125.32982519501695
2025-03-25 16:31:00,915.9741666666666,868.8029985344473
2025-03-25 16:32:00,804.2700000000001,814.2737688626067
2025-03-25 16:33:00,804.2700000000001,763.696107051267
2025-03-25 16:34:00,804.2700000000001,743.760574944363
2025-03-25 16:35:00,804.2700000000001,739.3701182512931
2025-03-25 16:36:00,804.2700000000001,732.5631921435723
2025-03-25 16:37:00,804.2700000000001,738.440686681363
2025-03-25 16:38:00,804.2700000000001,740.1430388299281
2025-03-25 16:39:00,804.2700000000001,741.9648722501594
2025-03-25 16:40:00,804.2700000000001,752.4113583319541
2025-03-25 16:41:00,804.2700000000001,759.8831548852845
2025-03-25 16:42:00,287.1028333333333,764.7899222833304
2025-03-25 16:43:00,173.11666666666667,772.6941468444679
2025-03-25 16:44:00,61.403448275862054,777.9120258924305
2025-03-25 16:45:00,61.291729362591425,784.1205598910602
2025-03-25 16:46:00,61.18001044932079,790.7658438076758
2025-03-25 16:47:00,61.06829153605015,798.4025860898321
2025-03-25 16:48:00,60.95657262277952,801.1721469547974
2025-03-25 16:49:00,60.844853709508875,803.5009159374957
2025-03-25 16:50:00,60.73313479623824,806.250243645897
2025-03-25 16:51:00,60.621415882967604,811.5137181429585
2025-03-25 16:52:00,60.50969696969696,816.4864008735188
2025-03-25 16:53:00,60.397978056426325,825.6485747671304
2025-03-25 16:54:00,60.28625914315569,839.554876142002
2025-03-25 16:55:00,60.174540229885054,847.662900453404
2025-03-25 16:56:00,60.06282131661441,853.2491916835746
2025-03-25 16:57:00,59.951102403343775,853.1650988300793
2025-03-25 16:58:00,59.83938349007314,854.4504716333136
2025-03-25 16:59:00,59.7276645768025,856.0565763494344
2025-03-25 17:00:00,59.61594566353187,855.3473451639292
2025-03-25 17:01:00,59.50422675026122,93.93394507086835
2025-03-25 17:02:00,59.39250783699059,98.94848565906891
2025-03-25 17:03:00,59.28078892371995,115.95717029770188
2025-03-25 17:04:00,59.16907001044932,128.02664707137373
2025-03-25 17:05:00,59.057351097178675,135.4683258820246
2025-03-25 17:06:00,58.94563218390804,146.26634879666148
2025-03-25 17:07:00,58.8339132706374,147.48182433394834
2025-03-25 17:08:00,58.72219435736677,148.07344471353403
2025-03-25 17:09:00,58.61047544409614,148.32582212149475
2025-03-25 17:10:00,58.49875653082549,148.7821350624273
2025-03-25 17:11:00,58.38703761755485,148.87822852289568
2025-03-25 17:12:00,58.27531870428422,149.53553109644375
2025-03-25 17:13:00,58.16359979101358,150.21308119600357
2025-03-25 17:14:00,58.051880877742946,151.68362689664977
2025-03-25 17:15:00,57.9401619644723,155.19881802289336
2025-03-25 17:16:00,57.82844305120167,166.4773446500454
2025-03-25 17:17:00,57.71672413793103,184.30704626884125
2025-03-25 17:18:00,57.605005224660395,204.26614361992
2025-03-25 17:19:00,57.49328631138976,232.10849764621338
2025-03-25 17:20:00,57.38156739811912,252.1864921935947
2025-03-25 17:21:00,57.26984848484848,263.5428292851164
2025-03-25 17:22:00,57.15812957157784,258.2178759249905
2025-03-25 17:23:00,57.04641065830721,233.67167127883218
2025-03-25 17:24:00,56.934691745036574,226.1714090310552
2025-03-25 17:25:00,56.82297283176593,197.34199819640196
2025-03-25 17:26:00,56.7112539184953,200.2640528751272
2025-03-25 17:27:00,56.59953500522466,205.62803197367154
2025-03-25 17:28:00,56.48781609195402,218.72590406623937
2025-03-25 17:29:00,56.37609717868338,213.23804862009288
2025-03-25 17:30:00,56.264378265412745,219.68011109044573
2025-03-25 17:31:00,56.15265935214211,71.0413626626641
2025-03-25 17:32:00,56.04094043887147,73.00144196222706
2025-03-25 17:33:00,55.92922152560084,74.95900981555474
2025-03-25 17:34:00,55.817502612330195,76.86780379895238
2025-03-25 17:35:00,55.70578369905956,78.88323712982478
2025-03-25 17:36:00,55.59406478578892,80.56492492421916
2025-03-25 17:37:00,55.48234587251829,82.11907172491047
2025-03-25 17:38:00,55.370626959247645,83.3165293789722
2025-03-25 17:39:00,55.258908045977,84.0047722091354
2025-03-25 17:40:00,55.14718913270637,84.59719056904112
2025-03-25 17:41:00,55.03547021943574,84.7969500781202
2025-03-25 17:42:00,54.9237513061651,85.16286268401689
2025-03-25 17:43:00,54.81203239289446,85.46134304966401
2025-03-25 17:44:00,54.70031347962382,86.02199676858726
2025-03-25 17:45:00,54.58859456635319,86.44292845512231
2025-03-25 17:46:00,54.47687565308255,87.07898455751939
2025-03-25 17:47:00,54.36515673981192,87.88506278384156
2025-03-25 17:48:00,54.25343782654127,88.65036691746805
2025-03-25 17:49:00,54.14171891327064,89.46406562086852
2025-03-25 17:50:00,54.03,90.27034420101046
2025-03-25 17:51:00,60.54816666666667,91.13670432778987
2025-03-25 17:52:00,64.6,91.50320587388704
2025-03-25 17:53:00,60.458,92.1951915927895
2025-03-25 17:54:00,56.316,92.49291503853902
2025-03-25 17:55:00,52.174,92.8006230758743
2025-03-25 17:56:00,48.032000000000004,93.36403745381219
2025-03-25 17:57:00,43.89000000000001,93.87210155602928
2025-03-25 17:58:00,122.61483333333332,94.34275116545915
2025-03-25 17:59:00,698.9505,94.9036439400876
2025-03-25 18:00:00,804.2700000000001,95.94194897046236
2025-03-25 18:01:00,804.2700000000001,661.5480744233263
2025-03-25 18:02:00,813.2063333333333,565.867012101167
2025-03-25 18:03:00,1889.7388333333333,481.0991772255596
2025-03-25 18:04:00,2681.18,372.01326370352507
2025-03-25 18:05:00,2681.18,211.6434815659932
2025-03-25 18:06:00,2681.18,149.7885657526434
2025-03-25 18:07:00,2681.18,137.59027237462715
2025-03-25 18:08:00,2681.18,130.80382955244247
2025-03-25 18:09:00,2681.18,127.16770081390413
2025-03-25 18:10:00,2681.18,127.8488846303999
2025-03-25 18:11:00,2681.18,132.45461073697504
2025-03-25 18:12:00,2681.18,135.74604645607658
2025-03-25 18:13:00,2681.18,142.13239447818805
2025-03-25 18:14:00,2681.18,148.2189906134759
2025-03-25 18:15:00,2681.18,154.75282208381944
2025-03-25 18:16:00,2681.18,154.06871320538033
2025-03-25 18:17:00,2681.18,165.8970823293174
2025-03-25 18:18:00,2681.18,173.54732327572887
2025-03-25 18:19:00,2681.18,179.22167314657477
2025-03-25 18:20:00,2681.18,179.08102552948864
2025-03-25 18:21:00,2681.18,177.79904744174857
2025-03-25 18:22:00,2681.18,177.69526467750208
2025-03-25 18:23:00,2681.18,181.15638477218383
2025-03-25 18:24:00,2681.18,177.77209739740755
2025-03-25 18:25:00,2681.18,194.85191458501436
2025-03-25 18:26:00,2681.18,249.58182533967997
2025-03-25 18:27:00,2681.18,302.2025994132289
2025-03-25 18:28:00,2681.18,301.22871916730804
2025-03-25 18:29:00,2681.18,283.38902475871754
2025-03-25 18:30:00,2681.18,255.44260520317738
2025-03-25 18:31:00,2681.18,1333.1577541452984
2025-03-25 18:32:00,2681.18,1055.9610320207569
2025-03-25 18:33:00,2681.18,933.3015339631911
2025-03-25 18:34:00,1682.2901666666667,714.3419804179694
2025-03-25 18:35:00,1608.71,535.0187025124831
2025-03-25 18:36:00,1608.71,357.53893877224846
2025-03-25 18:37:00,1403.1091666666666,333.1046104915274
2025-03-25 18:38:00,1608.71,327.02679226575543
2025-03-25 18:39:00,1403.1091666666666,327.0542764942555
2025-03-25 18:40:00,831.079,330.44223550446947
2025-03-25 18:41:00,804.2700000000001,336.1025779120631
2025-03-25 18:42:00,804.2700000000001,335.1682579072762
2025-03-25 18:43:00,804.2700000000001,337.47041238222886
2025-03-25 18:44:00,804.2700000000001,346.85624551824867
2025-03-25 18:45:00,804.2700000000001,376.24226263209016
2025-03-25 18:46:00,804.2700000000001,435.6943586348205
2025-03-25 18:47:00,804.2700000000001,433.68638497943124
2025-03-25 18:48:00,804.2700000000001,437.17776243515283
2025-03-25 18:49:00,804.2700000000001,422.4412865575414
2025-03-25 18:50:00,804.2700000000001,421.96984067992963
2025-03-25 18:51:00,804.2700000000001,365.8329668803097
2025-03-25 18:52:00,804.2700000000001,359.1992020043008
2025-03-25 18:53:00,804.2700000000001,377.2969718947058
2025-03-25 18:54:00,804.2700000000001,406.1021134517777
2025-03-25 18:55:00,804.2700000000001,407.51661247194187
2025-03-25 18:56:00,804.2700000000001,422.8771758355407
2025-03-25 18:57:00,804.2700000000001,424.480820379695
2025-03-25 18:58:00,804.2700000000001,413.9461353888354
2025-03-25 18:59:00,804.2700000000001,400.35047241817796
2025-03-25 19:00:00,804.2700000000001,383.86135097529836
2025-03-25 19:01:00,804.2700000000001,1529.0532134991963
2025-03-25 19:02:00,804.2700000000001,1398.2374577081016
2025-03-25 19:03:00,804.2700000000001,1568.981262985347
2025-03-25 19:04:00,804.2700000000001,1647.7257031054703
2025-03-25 19:05:00,284.098,1531.9389693509413
2025-03-25 19:06:00,143.9868333333333,1578.7668788104097
2025-03-25 19:07:00,137.80733333333333,1477.8685331267025
2025-03-25 19:08:00,170.26766666666666,1489.009804396719
2025-03-25 19:09:00,601.3798333333333,1233.6320677408678
2025-03-25 19:10:00,804.2700000000001,1234.796088930345
2025-03-25 19:11:00,804.2700000000001,1232.7403225089301
2025-03-25 19:12:00,804.2700000000001,1323.7406408489264
2025-03-25 19:13:00,804.2700000000001,1235.0694308628274
2025-03-25 19:14:00,804.2700000000001,1208.914751478016
2025-03-25 19:15:00,804.2700000000001,1289.7182975225405
2025-03-25 19:16:00,804.2700000000001,1216.4418481785362
2025-03-25 19:17:00,412.7175,958.803132921958
2025-03-25 19:18:00,304.18950000000007,833.5150961397518
2025-03-25 19:19:00,129.732,892.9278532790433
2025-03-25 19:20:00,65.84033333333333,677.9728770791579
2025-03-25 19:21:00,48.1918918918919,563.8147010011004
2025-03-25 19:22:00,48.43220916568743,414.73662916597345
2025-03-25 19:23:00,48.672526439482965,378.06313381211663
2025-03-25 19:24:00,48.912843713278505,237.7050675281446
2025-03-25 19:25:00,49.15316098707404,192.44266768000844
2025-03-25 19:26:00,49.39347826086957,200.99345594202538
2025-03-25 19:27:00,49.63379553466511,317.83197149224765
2025-03-25 19:28:00,49.87411280846064,313.34016553650895
2025-03-25 19:29:00,50.11443008225618,311.34811175659655
2025-03-25 19:30:00,50.35474735605171,264.29201011052896
2025-03-25 19:31:00,50.59506462984724,78.28319947345571
2025-03-25 19:32:00,50.83538190364278,89.57079602648452
2025-03-25 19:33:00,51.07569917743831,100.78415357295498
2025-03-25 19:34:00,51.31601645123385,102.26418038275978
2025-03-25 19:35:00,51.55633372502938,103.76888678442539
2025-03-25 19:36:00,51.796650998824916,104.74498875320451
2025-03-25 19:37:00,52.03696827262045,102.68689859218166
2025-03-25 19:38:00,52.27728554641598,101.20191673299473
2025-03-25 19:39:00,52.51760282021153,101.63555785014427
2025-03-25 19:40:00,52.757920094007055,102.63622256650754
2025-03-25 19:41:00,52.99823736780259,102.78451011027997
