UTC,Heat load forecast [MW],L11 Heat storage energy [MWh],L11 EK plan [MW],L13 HR plan [MW],L11 VP plan [MW],L02 VP plan [MW],L31 VP plan [MW],L11 Sonfor plan [MW],L11 K5 plan [MW],L11 K8 plan [MW],D41 VP MDC plan [MW],Total heat production plan [MW],Spotprice Prediction [DKK/MWh],Spotprice [DKK/MWh]
2025-02-25 05:00:00+00:00,6.53,44.96,0.0,0.17,0.2,0.2,0.4,0.1,5.4,0,0.35,6.47,1044.49,1044.4
2025-02-25 05:15:00+00:00,6.53,43.95,0.0,0.17,0.2,0.2,0.4,0.1,5.4,0,0.35,6.47,,
2025-02-25 05:30:00+00:00,6.53,42.92,0.0,0.17,0.2,0.2,0.4,0.1,5.4,0,0.35,6.47,,
2025-02-25 05:45:00+00:00,6.53,41.99,0.0,0.17,0.2,0.2,0.4,0.1,5.4,0,0.35,6.47,,
2025-02-25 06:00:00+00:00,6.74,41.11,0.0,0.18,0.2,0.2,0.4,0.1,3.3,0,0.35,4.38,1210.79,1210.68
2025-02-25 06:15:00+00:00,6.74,40.18,0.0,0.18,0.2,0.2,0.4,0.1,3.3,0,0.35,4.38,,
2025-02-25 06:30:00+00:00,6.74,39.23,0.0,0.18,0.2,0.2,0.4,0.1,3.3,0,0.35,4.38,,
2025-02-25 06:45:00+00:00,6.74,,0.0,0.18,0.2,0.2,0.4,0.1,3.3,0,0.35,4.38,,
2025-02-25 07:00:00+00:00,6.59,,0.0,0.15,0.2,0.2,0.4,0.1,3.3,0,0.35,4.35,1261.22,1261.11
2025-02-25 07:15:00+00:00,6.59,,0.0,0.15,0.2,0.2,0.4,0.1,3.3,0,0.35,4.35,,
2025-02-25 07:30:00+00:00,6.59,,0.0,0.15,0.2,0.2,0.4,0.1,3.3,0,0.35,4.35,,
2025-02-25 07:45:00+00:00,6.59,,0.0,0.15,0.2,0.2,0.4,0.1,3.3,0,0.35,4.35,,
2025-02-25 08:00:00+00:00,6.39,,0.0,0.18,0.2,0.2,0.4,0.1,3.3,0,0.35,4.38,1127.75,1127.65
2025-02-25 08:15:00+00:00,6.39,,0.0,0.18,0.2,0.2,0.4,0.1,3.3,0,0.35,4.38,,
2025-02-25 08:30:00+00:00,6.39,,0.0,0.18,0.2,0.2,0.4,0.1,3.3,0,0.35,4.38,,
2025-02-25 08:45:00+00:00,6.39,,0.0,0.18,0.2,0.2,0.4,0.1,3.3,0,0.35,4.38,,
2025-02-25 09:00:00+00:00,6.16,,0.0,0.24,0.2,0.2,0.4,0.1,3.3,0,0.35,4.44,1006.29,1006.2
2025-02-25 09:15:00+00:00,6.16,,0.0,0.24,0.2,0.2,0.4,0.1,3.3,0,0.35,4.44,,
2025-02-25 09:30:00+00:00,6.16,,0.0,0.24,0.2,0.2,0.4,0.1,3.3,0,0.35,4.44,,
2025-02-25 09:45:00+00:00,6.16,,0.0,0.24,0.2,0.2,0.4,0.1,3.3,0,0.35,4.44,,
2025-02-25 10:00:00+00:00,5.87,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,908.93,908.85
2025-02-25 10:15:00+00:00,5.87,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,,
2025-02-25 10:30:00+00:00,5.87,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,,
2025-02-25 10:45:00+00:00,5.87,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,,
2025-02-25 11:00:00+00:00,5.53,,0.0,0.24,0.2,0.2,0.4,0.1,3.3,0,0.35,4.44,884.09,884.01
2025-02-25 11:15:00+00:00,5.53,,0.0,0.24,0.2,0.2,0.4,0.1,3.3,0,0.35,4.44,,
2025-02-25 11:30:00+00:00,5.53,,0.0,0.24,0.2,0.2,0.4,0.1,3.3,0,0.35,4.44,,
2025-02-25 11:45:00+00:00,5.53,,0.0,0.24,0.2,0.2,0.4,0.1,3.3,0,0.35,4.44,,
2025-02-25 12:00:00+00:00,5.32,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,877.07,877.0
2025-02-25 12:15:00+00:00,5.32,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,,
2025-02-25 12:30:00+00:00,5.32,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,,
2025-02-25 12:45:00+00:00,5.32,,0.0,0.25,0.2,0.2,0.4,0.1,3.3,0,0.35,4.45,,
2025-02-25 13:00:00+00:00,5.27,,0.0,0.23,0.2,0.2,0.4,0.1,3.3,0,0.35,4.43,928.03,927.95
2025-02-25 13:15:00+00:00,5.27,,0.0,0.23,0.2,0.2,0.4,0.1,3.3,0,0.35,4.43,,
2025-02-25 13:30:00+00:00,5.27,,0.0,0.23,0.2,0.2,0.4,0.1,3.3,0,0.35,4.43,,
2025-02-25 13:45:00+00:00,5.27,,0.0,0.23,0.2,0.2,0.4,0.1,3.3,0,0.35,4.43,,
2025-02-25 14:00:00+00:00,5.14,,0.0,0.27,0.2,0.2,0.4,0.1,0.0,0,0.35,1.17,1004.72,1004.64
2025-02-25 14:15:00+00:00,5.14,,0.0,0.27,0.2,0.2,0.4,0.1,0.0,0,0.35,1.17,,
2025-02-25 14:30:00+00:00,5.14,,0.0,0.27,0.2,0.2,0.4,0.1,0.0,0,0.35,1.17,,
2025-02-25 14:45:00+00:00,5.14,,0.0,0.27,0.2,0.2,0.4,0.1,0.0,0,0.35,1.17,,
2025-02-25 15:00:00+00:00,4.7,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,1178.48,1178.38
2025-02-25 15:15:00+00:00,4.7,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-25 15:30:00+00:00,4.7,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-25 15:45:00+00:00,4.7,,0.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,1.15,,
2025-02-25 16:00:00+00:00,4.19,,0.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,1.11,1454.3,1454.18
2025-02-25 16:15:00+00:00,4.19,,0.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,1.11,,
2025-02-25 16:30:00+00:00,4.19,,0.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,1.11,,
2025-02-25 16:45:00+00:00,4.19,,0.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,1.11,,
2025-02-25 17:00:00+00:00,3.98,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,1610.01,1609.87
2025-02-25 17:15:00+00:00,3.98,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-25 17:30:00+00:00,3.98,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-25 17:45:00+00:00,3.98,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-25 18:00:00+00:00,4.11,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,1338.81,1338.7
2025-02-25 18:15:00+00:00,4.11,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-25 18:30:00+00:00,4.11,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-25 18:45:00+00:00,4.11,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-25 19:00:00+00:00,4.37,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,1158.41,1158.31
2025-02-25 19:15:00+00:00,4.37,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-25 19:30:00+00:00,4.37,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-25 19:45:00+00:00,4.37,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-25 20:00:00+00:00,4.58,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,1036.81,1036.72
2025-02-25 20:15:00+00:00,4.58,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-25 20:30:00+00:00,4.58,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-25 20:45:00+00:00,4.58,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-25 21:00:00+00:00,4.72,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,951.53,951.45
2025-02-25 21:15:00+00:00,4.72,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-25 21:30:00+00:00,4.72,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-25 21:45:00+00:00,4.72,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-25 22:00:00+00:00,4.93,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,858.94,858.87
2025-02-25 22:15:00+00:00,4.93,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-25 22:30:00+00:00,4.93,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-25 22:45:00+00:00,4.93,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-25 23:00:00+00:00,5.25,,1.05,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,2.09,907.98,
2025-02-25 23:15:00+00:00,5.25,,1.05,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,2.09,,
2025-02-25 23:30:00+00:00,5.25,,1.05,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,2.09,,
2025-02-25 23:45:00+00:00,5.25,,1.05,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,2.09,,
2025-02-26 00:00:00+00:00,5.5,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,869.27,
2025-02-26 00:15:00+00:00,5.5,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-26 00:30:00+00:00,5.5,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-26 00:45:00+00:00,5.5,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-26 01:00:00+00:00,5.6,,12.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,13.04,844.98,
2025-02-26 01:15:00+00:00,5.6,,12.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,13.04,,
2025-02-26 01:30:00+00:00,5.6,,12.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,13.04,,
2025-02-26 01:45:00+00:00,5.6,,12.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,13.04,,
2025-02-26 02:00:00+00:00,5.78,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,810.32,
2025-02-26 02:15:00+00:00,5.78,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-26 02:30:00+00:00,5.78,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-26 02:45:00+00:00,5.78,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-26 03:00:00+00:00,6.22,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,775.17,
2025-02-26 03:15:00+00:00,6.22,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-26 03:30:00+00:00,6.22,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-26 03:45:00+00:00,6.22,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-26 04:00:00+00:00,6.81,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,835.31,
2025-02-26 04:15:00+00:00,6.81,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-26 04:30:00+00:00,6.81,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-26 04:45:00+00:00,6.81,,12.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,13.05,,
2025-02-26 05:00:00+00:00,7.17,,0.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,1.05,1027.14,
2025-02-26 05:15:00+00:00,7.17,,0.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,1.05,,
2025-02-26 05:30:00+00:00,7.17,,0.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,1.05,,
2025-02-26 05:45:00+00:00,7.17,,0.0,0.15,0.2,0.2,0.4,0.1,0.0,0,0.35,1.05,,
2025-02-26 06:00:00+00:00,7.24,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,1265.56,
2025-02-26 06:15:00+00:00,7.24,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 06:30:00+00:00,7.24,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 06:45:00+00:00,7.24,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 07:00:00+00:00,7.04,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,1407.6,
2025-02-26 07:15:00+00:00,7.04,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-26 07:30:00+00:00,7.04,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-26 07:45:00+00:00,7.04,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-26 08:00:00+00:00,6.85,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,1328.17,
2025-02-26 08:15:00+00:00,6.85,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-26 08:30:00+00:00,6.85,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-26 08:45:00+00:00,6.85,,0.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,1.08,,
2025-02-26 09:00:00+00:00,6.65,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,1154.83,
2025-02-26 09:15:00+00:00,6.65,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-26 09:30:00+00:00,6.65,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-26 09:45:00+00:00,6.65,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-26 10:00:00+00:00,6.36,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,1048.67,
2025-02-26 10:15:00+00:00,6.36,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-26 10:30:00+00:00,6.36,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-26 10:45:00+00:00,6.36,,0.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,1.06,,
2025-02-26 11:00:00+00:00,6.06,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,1010.7,
2025-02-26 11:15:00+00:00,6.06,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 11:30:00+00:00,6.06,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 11:45:00+00:00,6.06,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 12:00:00+00:00,5.94,,12.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,13.14,950.51,
2025-02-26 12:15:00+00:00,5.94,,12.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,13.14,,
2025-02-26 12:30:00+00:00,5.94,,12.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,13.14,,
2025-02-26 12:45:00+00:00,5.94,,12.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,13.14,,
2025-02-26 13:00:00+00:00,5.89,,12.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,13.14,939.7,
2025-02-26 13:15:00+00:00,5.89,,12.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,13.14,,
2025-02-26 13:30:00+00:00,5.89,,12.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,13.14,,
2025-02-26 13:45:00+00:00,5.89,,12.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,13.14,,
2025-02-26 14:00:00+00:00,5.67,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,958.34,
2025-02-26 14:15:00+00:00,5.67,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-26 14:30:00+00:00,5.67,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-26 14:45:00+00:00,5.67,,12.0,0.25,0.2,0.2,0.4,0.1,0.0,0,0.35,13.15,,
2025-02-26 15:00:00+00:00,5.2,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,1014.74,
2025-02-26 15:15:00+00:00,5.2,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,,
2025-02-26 15:30:00+00:00,5.2,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,,
2025-02-26 15:45:00+00:00,5.2,,0.0,0.24,0.2,0.2,0.4,0.1,0.0,0,0.35,1.14,,
2025-02-26 16:00:00+00:00,4.68,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,1167.32,
2025-02-26 16:15:00+00:00,4.68,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-26 16:30:00+00:00,4.68,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-26 16:45:00+00:00,4.68,,0.0,0.23,0.2,0.2,0.4,0.1,0.0,0,0.35,1.13,,
2025-02-26 17:00:00+00:00,4.52,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,1341.87,
2025-02-26 17:15:00+00:00,4.52,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,,
2025-02-26 17:30:00+00:00,4.52,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,,
2025-02-26 17:45:00+00:00,4.52,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,,
2025-02-26 18:00:00+00:00,4.74,,0.0,0.2,0.2,0.2,0.4,0.1,0.0,0,0.35,1.1,1377.2,
2025-02-26 18:15:00+00:00,4.74,,0.0,0.2,0.2,0.2,0.4,0.1,0.0,0,0.35,1.1,,
2025-02-26 18:30:00+00:00,4.74,,0.0,0.2,0.2,0.2,0.4,0.1,0.0,0,0.35,1.1,,
2025-02-26 18:45:00+00:00,4.74,,0.0,0.2,0.2,0.2,0.4,0.1,0.0,0,0.35,1.1,,
2025-02-26 19:00:00+00:00,5.05,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,1266.14,
2025-02-26 19:15:00+00:00,5.05,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 19:30:00+00:00,5.05,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 19:45:00+00:00,5.05,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 20:00:00+00:00,5.3,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,1096.89,
2025-02-26 20:15:00+00:00,5.3,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,,
2025-02-26 20:30:00+00:00,5.3,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,,
2025-02-26 20:45:00+00:00,5.3,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,,
2025-02-26 21:00:00+00:00,5.52,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,991.6,
2025-02-26 21:15:00+00:00,5.52,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 21:30:00+00:00,5.52,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 21:45:00+00:00,5.52,,0.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,1.07,,
2025-02-26 22:00:00+00:00,5.83,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,908.99,
2025-02-26 22:15:00+00:00,5.83,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,,
2025-02-26 22:30:00+00:00,5.83,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,,
2025-02-26 22:45:00+00:00,5.83,,0.0,0.19,0.2,0.2,0.4,0.1,0.0,0,0.35,1.09,,
2025-02-26 23:00:00+00:00,6.2,,12.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,13.11,875.19,
2025-02-26 23:15:00+00:00,6.2,,12.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,13.11,,
2025-02-26 23:30:00+00:00,6.2,,12.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,13.11,,
2025-02-26 23:45:00+00:00,6.2,,12.0,0.21,0.2,0.2,0.4,0.1,0.0,0,0.35,13.11,,
2025-02-27 00:00:00+00:00,6.47,,12.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,13.06,847.16,
2025-02-27 00:15:00+00:00,6.47,,12.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,13.06,,
2025-02-27 00:30:00+00:00,6.47,,12.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,13.06,,
2025-02-27 00:45:00+00:00,6.47,,12.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,13.06,,
2025-02-27 01:00:00+00:00,6.63,,12.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,13.08,812.01,
2025-02-27 01:15:00+00:00,6.63,,12.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,13.08,,
2025-02-27 01:30:00+00:00,6.63,,12.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,13.08,,
2025-02-27 01:45:00+00:00,6.63,,12.0,0.18,0.2,0.2,0.4,0.1,0.0,0,0.35,13.08,,
2025-02-27 02:00:00+00:00,6.87,,12.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,13.06,758.89,
2025-02-27 02:15:00+00:00,6.87,,12.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,13.06,,
2025-02-27 02:30:00+00:00,6.87,,12.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,13.06,,
2025-02-27 02:45:00+00:00,6.87,,12.0,0.16,0.2,0.2,0.4,0.1,0.0,0,0.35,13.06,,
2025-02-27 03:00:00+00:00,7.36,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,738.39,
2025-02-27 03:15:00+00:00,7.36,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-27 03:30:00+00:00,7.36,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-27 03:45:00+00:00,7.36,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-27 04:00:00+00:00,7.95,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,756.59,
2025-02-27 04:15:00+00:00,7.95,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-27 04:30:00+00:00,7.95,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-27 04:45:00+00:00,7.95,,12.0,0.17,0.2,0.2,0.4,0.1,0.0,0,0.35,13.07,,
2025-02-27 05:00:00+00:00,8.27,,0.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,1.04,1000.95,
2025-02-27 05:15:00+00:00,8.27,,0.0,0.14,0.2,0.2,0.4,0.1,0.0,0,0.35,1.04,,
