UTC,Heat load forecast [MW],L11 Heat storage energy [MWh],L11 EK plan [MW],L13 HR plan [MW],L11 VP plan [MW],L02 VP plan [MW],L31 VP plan [MW],L11 Sonfor plan [MW],L11 K5 plan [MW],L11 K8 plan [MW],D41 VP MDC plan [MW],Total heat production plan [MW],Spotprice Prediction [DKK/MWh],Spotprice [DKK/MWh]
2025-01-01 00:00:00+00:00,2.13,22.32,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,11.93,11.94
2025-01-01 00:15:00+00:00,2.13,24.94,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 00:30:00+00:00,2.13,26.22,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 00:45:00+00:00,2.13,25.96,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 01:00:00+00:00,2.15,26.42,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,12.16,12.16
2025-01-01 01:15:00+00:00,2.15,27.55,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 01:30:00+00:00,2.15,29.84,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 01:45:00+00:00,2.15,30.93,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 02:00:00+00:00,2.19,31.98,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,8.13,8.13
2025-01-01 02:15:00+00:00,2.19,34.52,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 02:30:00+00:00,2.19,35.68,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 02:45:00+00:00,2.19,36.95,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 03:00:00+00:00,2.24,39.42,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,3.51,3.51
2025-01-01 03:15:00+00:00,2.24,40.47,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 03:30:00+00:00,2.24,41.99,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 03:45:00+00:00,2.24,44.27,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 04:00:00+00:00,2.32,45.22,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,0.0,0.0
2025-01-01 04:15:00+00:00,2.32,46.95,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 04:30:00+00:00,2.32,48.95,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 04:45:00+00:00,2.32,49.75,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 05:00:00+00:00,2.39,51.34,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,5.67,5.67
2025-01-01 05:15:00+00:00,2.39,53.47,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 05:30:00+00:00,2.39,54.54,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 05:45:00+00:00,2.39,56.79,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 06:00:00+00:00,2.42,58.29,5.69,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,6.1,5.89,5.89
2025-01-01 06:15:00+00:00,2.42,59.19,5.69,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,6.1,,
2025-01-01 06:30:00+00:00,2.42,61.32,5.69,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,6.1,,
2025-01-01 06:45:00+00:00,2.42,62.37,5.69,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,6.1,,
2025-01-01 07:00:00+00:00,2.8,,2.42,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.83,14.1,14.1
2025-01-01 07:15:00+00:00,2.8,,2.42,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.83,,
2025-01-01 07:30:00+00:00,2.8,,2.42,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.83,,
2025-01-01 07:45:00+00:00,2.8,,2.42,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.83,,
2025-01-01 08:00:00+00:00,2.81,,2.41,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.82,15.81,15.82
2025-01-01 08:15:00+00:00,2.81,,2.41,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.82,,
2025-01-01 08:30:00+00:00,2.81,,2.41,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.82,,
2025-01-01 08:45:00+00:00,2.81,,2.41,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.82,,
2025-01-01 09:00:00+00:00,2.92,,2.52,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.93,26.4,26.41
2025-01-01 09:15:00+00:00,2.92,,2.52,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.93,,
2025-01-01 09:30:00+00:00,2.92,,2.52,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.93,,
2025-01-01 09:45:00+00:00,2.92,,2.52,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.93,,
2025-01-01 10:00:00+00:00,3.08,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,27.59,27.6
2025-01-01 10:15:00+00:00,3.08,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 10:30:00+00:00,3.08,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 10:45:00+00:00,3.08,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 11:00:00+00:00,3.13,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,27.97,27.98
2025-01-01 11:15:00+00:00,3.13,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 11:30:00+00:00,3.13,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 11:45:00+00:00,3.13,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 12:00:00+00:00,3.07,,7.84,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,8.25,28.41,28.42
2025-01-01 12:15:00+00:00,3.07,,7.84,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,8.25,,
2025-01-01 12:30:00+00:00,3.07,,7.84,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,8.25,,
2025-01-01 12:45:00+00:00,3.07,,7.84,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,8.25,,
2025-01-01 13:00:00+00:00,2.98,,2.46,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.87,40.05,40.06
2025-01-01 13:15:00+00:00,2.98,,2.46,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.87,,
2025-01-01 13:30:00+00:00,2.98,,2.46,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.87,,
2025-01-01 13:45:00+00:00,2.98,,2.46,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.87,,
2025-01-01 14:00:00+00:00,2.91,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,91.58,91.61
2025-01-01 14:15:00+00:00,2.91,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 14:30:00+00:00,2.91,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 14:45:00+00:00,2.91,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 15:00:00+00:00,2.78,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,147.07,147.11
2025-01-01 15:15:00+00:00,2.78,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 15:30:00+00:00,2.78,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 15:45:00+00:00,2.78,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 16:00:00+00:00,2.61,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,165.42,165.46
2025-01-01 16:15:00+00:00,2.61,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 16:30:00+00:00,2.61,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 16:45:00+00:00,2.61,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 17:00:00+00:00,2.45,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,130.07,130.1
2025-01-01 17:15:00+00:00,2.45,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 17:30:00+00:00,2.45,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 17:45:00+00:00,2.45,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 18:00:00+00:00,2.38,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,76.07,76.09
2025-01-01 18:15:00+00:00,2.38,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 18:30:00+00:00,2.38,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 18:45:00+00:00,2.38,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 19:00:00+00:00,2.47,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,59.66,59.68
2025-01-01 19:15:00+00:00,2.47,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 19:30:00+00:00,2.47,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 19:45:00+00:00,2.47,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 20:00:00+00:00,2.59,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,50.19,50.21
2025-01-01 20:15:00+00:00,2.59,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 20:30:00+00:00,2.59,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 20:45:00+00:00,2.59,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 21:00:00+00:00,2.58,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,74.95,74.97
2025-01-01 21:15:00+00:00,2.58,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 21:30:00+00:00,2.58,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 21:45:00+00:00,2.58,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 22:00:00+00:00,2.69,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,52.28,52.29
2025-01-01 22:15:00+00:00,2.69,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 22:30:00+00:00,2.69,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 22:45:00+00:00,2.69,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-01 23:00:00+00:00,3.03,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,18.88,
2025-01-01 23:15:00+00:00,3.03,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 23:30:00+00:00,3.03,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-01 23:45:00+00:00,3.03,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-02 00:00:00+00:00,3.26,62.77,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,20.13,20.14
2025-01-02 00:15:00+00:00,3.26,62.76,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 00:30:00+00:00,3.26,62.76,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 00:45:00+00:00,3.26,62.76,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 01:00:00+00:00,3.74,62.76,3.33,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.74,26.62,26.63
2025-01-02 01:15:00+00:00,3.74,62.75,3.33,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.74,,
2025-01-02 01:30:00+00:00,3.74,62.74,3.33,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.74,,
2025-01-02 01:45:00+00:00,3.74,62.73,3.33,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.74,,
2025-01-02 02:00:00+00:00,4.17,62.73,3.3,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.71,52.35,52.37
2025-01-02 02:15:00+00:00,4.17,62.72,3.3,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.71,,
2025-01-02 02:30:00+00:00,4.17,62.71,3.3,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.71,,
2025-01-02 02:45:00+00:00,4.17,62.71,3.3,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.71,,
2025-01-02 03:00:00+00:00,4.51,62.71,3.73,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.14,95.08,95.12
2025-01-02 03:15:00+00:00,4.51,62.7,3.73,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.14,,
2025-01-02 03:30:00+00:00,4.51,62.69,3.73,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.14,,
2025-01-02 03:45:00+00:00,4.51,62.69,3.73,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.14,,
2025-01-02 04:00:00+00:00,4.75,62.69,3.98,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.39,224.24,224.32
2025-01-02 04:15:00+00:00,4.75,62.68,3.98,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.39,,
2025-01-02 04:30:00+00:00,4.75,62.67,3.98,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.39,,
2025-01-02 04:45:00+00:00,4.75,62.66,3.98,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.39,,
2025-01-02 05:00:00+00:00,4.95,62.65,4.2,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.61,500.61,500.79
2025-01-02 05:15:00+00:00,4.95,62.64,4.2,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.61,,
2025-01-02 05:30:00+00:00,4.95,62.63,4.2,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.61,,
2025-01-02 05:45:00+00:00,4.95,62.63,4.2,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,4.61,,
2025-01-02 06:00:00+00:00,5.12,62.62,2.53,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.94,737.01,737.27
2025-01-02 06:15:00+00:00,5.12,62.57,2.53,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.94,,
2025-01-02 06:30:00+00:00,5.12,61.27,2.53,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.94,,
2025-01-02 06:45:00+00:00,5.12,58.91,2.53,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,2.94,,
2025-01-02 07:00:00+00:00,5.62,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,906.29,906.61
2025-01-02 07:15:00+00:00,5.62,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 07:30:00+00:00,5.62,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 07:45:00+00:00,5.62,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 08:00:00+00:00,5.46,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,948.8,949.14
2025-01-02 08:15:00+00:00,5.46,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 08:30:00+00:00,5.46,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 08:45:00+00:00,5.46,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 09:00:00+00:00,5.1,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,928.66,928.99
2025-01-02 09:15:00+00:00,5.1,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 09:30:00+00:00,5.1,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 09:45:00+00:00,5.1,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 10:00:00+00:00,4.75,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,832.09,832.39
2025-01-02 10:15:00+00:00,4.75,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 10:30:00+00:00,4.75,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 10:45:00+00:00,4.75,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 11:00:00+00:00,4.54,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,748.72,748.98
2025-01-02 11:15:00+00:00,4.54,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 11:30:00+00:00,4.54,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 11:45:00+00:00,4.54,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 12:00:00+00:00,4.46,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,783.77,784.05
2025-01-02 12:15:00+00:00,4.46,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 12:30:00+00:00,4.46,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 12:45:00+00:00,4.46,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 13:00:00+00:00,4.33,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,829.33,829.63
2025-01-02 13:15:00+00:00,4.33,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 13:30:00+00:00,4.33,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 13:45:00+00:00,4.33,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 14:00:00+00:00,4.05,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,940.97,941.3
2025-01-02 14:15:00+00:00,4.05,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 14:30:00+00:00,4.05,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 14:45:00+00:00,4.05,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 15:00:00+00:00,3.64,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,1008.68,1009.04
2025-01-02 15:15:00+00:00,3.64,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 15:30:00+00:00,3.64,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 15:45:00+00:00,3.64,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 16:00:00+00:00,3.26,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,1116.59,1116.99
2025-01-02 16:15:00+00:00,3.26,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 16:30:00+00:00,3.26,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 16:45:00+00:00,3.26,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 17:00:00+00:00,3.15,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,1083.33,1083.71
2025-01-02 17:15:00+00:00,3.15,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 17:30:00+00:00,3.15,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 17:45:00+00:00,3.15,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 18:00:00+00:00,3.25,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,800.69,800.98
2025-01-02 18:15:00+00:00,3.25,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 18:30:00+00:00,3.25,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 18:45:00+00:00,3.25,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 19:00:00+00:00,3.42,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,765.12,765.4
2025-01-02 19:15:00+00:00,3.42,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 19:30:00+00:00,3.42,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 19:45:00+00:00,3.42,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 20:00:00+00:00,3.57,,3.23,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.64,581.22,581.43
2025-01-02 20:15:00+00:00,3.57,,3.23,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.64,,
2025-01-02 20:30:00+00:00,3.57,,3.23,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.64,,
2025-01-02 20:45:00+00:00,3.57,,3.23,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,3.64,,
2025-01-02 21:00:00+00:00,3.69,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,489.65,489.82
2025-01-02 21:15:00+00:00,3.69,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-02 21:30:00+00:00,3.69,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-02 21:45:00+00:00,3.69,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-02 22:00:00+00:00,3.91,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,371.15,371.28
2025-01-02 22:15:00+00:00,3.91,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-02 22:30:00+00:00,3.91,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-02 22:45:00+00:00,3.91,,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,12.41,,
2025-01-02 23:00:00+00:00,4.26,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,606.92,
2025-01-02 23:15:00+00:00,4.26,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 23:30:00+00:00,4.26,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-02 23:45:00+00:00,4.26,,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.0,0.41,,
2025-01-03 00:00:00+00:00,4.86,20.49,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,284.39,284.45
2025-01-03 00:15:00+00:00,4.86,23.47,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 00:30:00+00:00,4.86,24.79,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 00:45:00+00:00,4.86,25.45,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 01:00:00+00:00,6.31,28.24,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,262.61,262.67
2025-01-03 01:15:00+00:00,6.31,29.39,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 01:30:00+00:00,6.31,29.67,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 01:45:00+00:00,6.31,30.96,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 02:00:00+00:00,6.82,33.55,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,249.34,249.39
2025-01-03 02:15:00+00:00,6.82,34.28,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 02:30:00+00:00,6.82,34.83,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 02:45:00+00:00,6.82,37.34,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 03:00:00+00:00,6.89,38.83,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,214.28,214.33
2025-01-03 03:15:00+00:00,6.89,39.15,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 03:30:00+00:00,6.89,40.5,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 03:45:00+00:00,6.89,42.93,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 04:00:00+00:00,7.13,43.71,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,233.3,233.35
2025-01-03 04:15:00+00:00,7.13,44.15,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 04:30:00+00:00,7.13,46.23,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 04:45:00+00:00,7.13,48.06,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,,
2025-01-03 05:00:00+00:00,7.27,48.52,12.0,0.01,0.2,0.2,0.0,0.0,0.0,0,0.35,12.41,286.71,286.76
