UTC,Heat load forecast [MW],L11 Heat storage energy [MWh],L11 EK plan [MW],L13 HR plan [MW],L11 VP plan [MW],L02 VP plan [MW],L31 VP plan [MW],L11 Sonfor plan [MW],L11 K5 plan [MW],L11 K8 plan [MW],D41 VP MDC plan [MW],Total heat production plan [MW],Spotprice Prediction [DKK/MWh],Spotprice [DKK/MWh]
2025-04-14 15:00:00+00:00,1.03,,0,0.44,0,0,0.1,0,0,0,0.49,0.54,686.26,685.57
2025-04-14 15:15:00+00:00,1.03,,0,0.44,0,0,0.1,0,0,0,0.49,0.54,,
2025-04-14 15:30:00+00:00,1.03,,0,0.44,0,0,0.1,0,0,0,0.49,0.54,,
2025-04-14 15:45:00+00:00,1.03,,0,0.44,0,0,0.1,0,0,0,0.49,0.54,,
2025-04-14 16:00:00+00:00,1.09,,0,0.44,0,0,0.2,0,0,0,0.45,0.64,839.35,838.5
2025-04-14 16:15:00+00:00,1.09,,0,0.44,0,0,0.2,0,0,0,0.45,0.64,,
2025-04-14 16:30:00+00:00,1.09,,0,0.44,0,0,0.2,0,0,0,0.45,0.64,,
2025-04-14 16:45:00+00:00,1.09,,0,0.44,0,0,0.2,0,0,0,0.45,0.64,,
2025-04-14 17:00:00+00:00,1.17,,0,0.44,0,0,0.2,0,0,0,0.52,0.64,1344.15,1342.8
2025-04-14 17:15:00+00:00,1.17,,0,0.44,0,0,0.2,0,0,0,0.52,0.64,,
2025-04-14 17:30:00+00:00,1.17,,0,0.44,0,0,0.2,0,0,0,0.52,0.64,,
2025-04-14 17:45:00+00:00,1.17,,0,0.44,0,0,0.2,0,0,0,0.52,0.64,,
2025-04-14 18:00:00+00:00,1.28,,0,0.44,0.1,0,0.22,0,0,0,0.52,0.76,1050.01,1048.95
2025-04-14 18:15:00+00:00,1.28,,0,0.44,0.1,0,0.22,0,0,0,0.52,0.76,,
2025-04-14 18:30:00+00:00,1.28,,0,0.44,0.1,0,0.22,0,0,0,0.52,0.76,,
2025-04-14 18:45:00+00:00,1.28,,0,0.44,0.1,0,0.22,0,0,0,0.52,0.76,,
2025-04-14 19:00:00+00:00,1.41,,0,0.44,0.1,0.1,0.24,0,0,0,0.52,0.88,767.88,767.11
2025-04-14 19:15:00+00:00,1.41,,0,0.44,0.1,0.1,0.24,0,0,0,0.52,0.88,,
2025-04-14 19:30:00+00:00,1.41,,0,0.44,0.1,0.1,0.24,0,0,0,0.52,0.88,,
2025-04-14 19:45:00+00:00,1.41,,0,0.44,0.1,0.1,0.24,0,0,0,0.52,0.88,,
2025-04-14 20:00:00+00:00,1.55,,0,0.44,0.1,0.29,0.2,0,0,0,0.52,1.03,616.74,616.12
2025-04-14 20:15:00+00:00,1.55,,0,0.44,0.1,0.29,0.2,0,0,0,0.52,1.03,,
2025-04-14 20:30:00+00:00,1.55,,0,0.44,0.1,0.29,0.2,0,0,0,0.52,1.03,,
2025-04-14 20:45:00+00:00,1.55,,0,0.44,0.1,0.29,0.2,0,0,0,0.52,1.03,,
2025-04-14 21:00:00+00:00,1.84,,0,0.44,0.3,0.18,0.4,0,0,0,0.52,1.32,567.53,566.96
2025-04-14 21:15:00+00:00,1.84,,0,0.44,0.3,0.18,0.4,0,0,0,0.52,1.32,,
2025-04-14 21:30:00+00:00,1.84,,0,0.44,0.3,0.18,0.4,0,0,0,0.52,1.32,,
2025-04-14 21:45:00+00:00,1.84,,0,0.44,0.3,0.18,0.4,0,0,0,0.52,1.32,,
2025-04-14 22:00:00+00:00,2.15,,9.08,0.44,0.29,0.3,0.6,0,0,0,0.52,10.71,682.71,
2025-04-14 22:15:00+00:00,2.15,,9.08,0.44,0.29,0.3,0.6,0,0,0,0.52,10.71,,
2025-04-14 22:30:00+00:00,2.15,,9.08,0.44,0.29,0.3,0.6,0,0,0,0.52,10.71,,
2025-04-14 22:45:00+00:00,2.15,,9.08,0.44,0.29,0.3,0.6,0,0,0,0.52,10.71,,
2025-04-14 23:00:00+00:00,2.36,,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,575.77,
2025-04-14 23:15:00+00:00,2.36,,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-14 23:30:00+00:00,2.36,,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-14 23:45:00+00:00,2.36,,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-15 00:00:00+00:00,2.46,,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,517.15,
2025-04-15 00:00:00+00:00,1.89,17.63,0,0.44,0.24,0.3,0.6,0,0,0,0.52,1.57,503.16,502.65
2025-04-15 00:15:00+00:00,1.89,17.42,0,0.44,0.24,0.3,0.6,0,0,0,0.52,1.57,,
2025-04-15 00:30:00+00:00,1.89,17.22,0,0.44,0.24,0.3,0.6,0,0,0,0.52,1.57,,
2025-04-15 00:45:00+00:00,1.89,17.04,0,0.44,0.24,0.3,0.6,0,0,0,0.52,1.57,,
2025-04-15 01:00:00+00:00,2.34,16.91,0.6,0.44,0.3,0.3,0.6,0,0,0,0.52,2.24,480.09,479.6
2025-04-15 01:15:00+00:00,2.34,16.89,0.6,0.44,0.3,0.3,0.6,0,0,0,0.52,2.24,,
2025-04-15 01:30:00+00:00,2.34,16.9,0.6,0.44,0.3,0.3,0.6,0,0,0,0.52,2.24,,
2025-04-15 01:45:00+00:00,2.34,16.92,0.6,0.44,0.3,0.3,0.6,0,0,0,0.52,2.24,,
2025-04-15 02:00:00+00:00,2.41,16.88,0.6,0.44,0.3,0.3,0.6,0.09,0,0,0.52,2.33,392.42,392.02
2025-04-15 02:15:00+00:00,2.41,16.7,0.6,0.44,0.3,0.3,0.6,0.09,0,0,0.52,2.33,,
2025-04-15 02:30:00+00:00,2.41,16.43,0.6,0.44,0.3,0.3,0.6,0.09,0,0,0.52,2.33,,
2025-04-15 02:45:00+00:00,2.41,16.11,0.6,0.44,0.3,0.3,0.6,0.09,0,0,0.52,2.33,,
2025-04-15 03:00:00+00:00,3.35,16.13,3.83,0.44,0.3,0.3,0.6,0,0,0,0.52,5.47,395.85,395.45
2025-04-15 03:15:00+00:00,3.35,16.58,3.83,0.44,0.3,0.3,0.6,0,0,0,0.52,5.47,,
2025-04-15 03:30:00+00:00,3.35,17.04,3.83,0.44,0.3,0.3,0.6,0,0,0,0.52,5.47,,
2025-04-15 03:45:00+00:00,3.35,17.51,3.83,0.44,0.3,0.3,0.6,0,0,0,0.52,5.47,,
2025-04-15 04:00:00+00:00,3.44,17.86,0,0.44,0.3,0.3,0.6,0.1,0.71,0,0.52,2.45,535.05,534.51
2025-04-15 04:15:00+00:00,3.44,18.34,0,0.44,0.3,0.3,0.6,0.1,0.71,0,0.52,2.45,,
2025-04-15 04:30:00+00:00,3.44,18.52,0,0.44,0.3,0.3,0.6,0.1,0.71,0,0.52,2.45,,
2025-04-15 04:45:00+00:00,3.44,18.74,0,0.44,0.3,0.3,0.6,0.1,0.71,0,0.52,2.45,,
2025-04-15 05:00:00+00:00,3.27,20.1,0,0.44,0.3,0.3,0.6,0.1,0.14,0,0.52,1.88,623.31,622.69
2025-04-15 05:15:00+00:00,3.27,20.38,0,0.44,0.3,0.3,0.6,0.1,0.14,0,0.52,1.88,,
2025-04-15 05:30:00+00:00,3.27,20.36,0,0.44,0.3,0.3,0.6,0.1,0.14,0,0.52,1.88,,
2025-04-15 05:45:00+00:00,3.27,20.36,0,0.44,0.3,0.3,0.6,0.1,0.14,0,0.52,1.88,,
2025-04-15 06:00:00+00:00,2.76,,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,547.22,546.67
2025-04-15 06:15:00+00:00,2.76,,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-15 06:30:00+00:00,2.76,,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-15 06:45:00+00:00,2.76,,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-15 07:00:00+00:00,2.14,,0,0.44,0.27,0.3,0.6,0,0,0,0.52,1.61,337.23,336.89
2025-04-15 07:15:00+00:00,2.14,,0,0.44,0.27,0.3,0.6,0,0,0,0.52,1.61,,
2025-04-15 07:30:00+00:00,2.14,,0,0.44,0.27,0.3,0.6,0,0,0,0.52,1.61,,
2025-04-15 07:45:00+00:00,2.14,,0,0.44,0.27,0.3,0.6,0,0,0,0.52,1.61,,
2025-04-15 08:00:00+00:00,1.61,,0,0.44,0.3,0.15,0.2,0,0,0,0.52,1.09,258.82,258.56
2025-04-15 08:15:00+00:00,1.61,,0,0.44,0.3,0.15,0.2,0,0,0,0.52,1.09,,
2025-04-15 08:30:00+00:00,1.61,,0,0.44,0.3,0.15,0.2,0,0,0,0.52,1.09,,
2025-04-15 08:45:00+00:00,1.61,,0,0.44,0.3,0.15,0.2,0,0,0,0.52,1.09,,
2025-04-15 09:00:00+00:00,1.29,,0,0.44,0.1,0.13,0.1,0,0,0,0.52,0.77,21.8,21.78
2025-04-15 09:15:00+00:00,1.29,,0,0.44,0.1,0.13,0.1,0,0,0,0.52,0.77,,
2025-04-15 09:30:00+00:00,1.29,,0,0.44,0.1,0.13,0.1,0,0,0,0.52,0.77,,
2025-04-15 09:45:00+00:00,1.29,,0,0.44,0.1,0.13,0.1,0,0,0,0.52,0.77,,
2025-04-15 10:00:00+00:00,1.14,,0,0.44,0,0,0.18,0,0,0,0.52,0.62,0.6,0.6
2025-04-15 10:15:00+00:00,1.14,,0,0.44,0,0,0.18,0,0,0,0.52,0.62,,
2025-04-15 10:30:00+00:00,1.14,,0,0.44,0,0,0.18,0,0,0,0.52,0.62,,
2025-04-15 10:45:00+00:00,1.14,,0,0.44,0,0,0.18,0,0,0,0.52,0.62,,
2025-04-15 11:00:00+00:00,1.07,,0,0.44,0,0,0.11,0,0,0,0.52,0.55,0,0
2025-04-15 11:15:00+00:00,1.07,,0,0.44,0,0,0.11,0,0,0,0.52,0.55,,
2025-04-15 11:30:00+00:00,1.07,,0,0.44,0,0,0.11,0,0,0,0.52,0.55,,
2025-04-15 11:45:00+00:00,1.07,,0,0.44,0,0,0.11,0,0,0,0.52,0.55,,
2025-04-15 12:00:00+00:00,0.98,,0,0.44,0,0,0.1,0,0,0,0.45,0.54,0.75,0.75
2025-04-15 12:15:00+00:00,0.98,,0,0.44,0,0,0.1,0,0,0,0.45,0.54,,
2025-04-15 12:30:00+00:00,0.98,,0,0.44,0,0,0.1,0,0,0,0.45,0.54,,
2025-04-15 12:45:00+00:00,0.98,,0,0.44,0,0,0.1,0,0,0,0.45,0.54,,
2025-04-15 13:00:00+00:00,0.81,,1.54,0.44,0,0,0,0,0,0,0.37,1.98,17.92,17.9
2025-04-15 13:15:00+00:00,0.81,,1.54,0.44,0,0,0,0,0,0,0.37,1.98,,
2025-04-15 13:30:00+00:00,0.81,,1.54,0.44,0,0,0,0,0,0,0.37,1.98,,
2025-04-15 13:45:00+00:00,0.81,,1.54,0.44,0,0,0,0,0,0,0.37,1.98,,
2025-04-15 14:00:00+00:00,0.64,,12,0.44,0,0,0,0,0,0,0.2,12.44,22.33,22.31
2025-04-15 14:15:00+00:00,0.64,,12,0.44,0,0,0,0,0,0,0.2,12.44,,
2025-04-15 14:30:00+00:00,0.64,,12,0.44,0,0,0,0,0,0,0.2,12.44,,
2025-04-15 14:45:00+00:00,0.64,,12,0.44,0,0,0,0,0,0,0.2,12.44,,
2025-04-15 15:00:00+00:00,0.58,,0.6,0.44,0,0,0,0,0,0,0.14,1.04,30.09,30.06
2025-04-15 15:15:00+00:00,0.58,,0.6,0.44,0,0,0,0,0,0,0.14,1.04,,
2025-04-15 15:30:00+00:00,0.58,,0.6,0.44,0,0,0,0,0,0,0.14,1.04,,
2025-04-15 15:45:00+00:00,0.58,,0.6,0.44,0,0,0,0,0,0,0.14,1.04,,
2025-04-15 16:00:00+00:00,0.63,,0,0.44,0,0,0,0,0,0,0.19,0.44,149.43,149.27
2025-04-15 16:15:00+00:00,0.63,,0,0.44,0,0,0,0,0,0,0.19,0.44,,
2025-04-15 16:30:00+00:00,0.63,,0,0.44,0,0,0,0,0,0,0.19,0.44,,
2025-04-15 16:45:00+00:00,0.63,,0,0.44,0,0,0,0,0,0,0.19,0.44,,
2025-04-15 17:00:00+00:00,0.73,,0,0.44,0,0,0,0,0,0,0.29,0.44,289.29,289
2025-04-15 17:15:00+00:00,0.73,,0,0.44,0,0,0,0,0,0,0.29,0.44,,
2025-04-15 17:30:00+00:00,0.73,,0,0.44,0,0,0,0,0,0,0.29,0.44,,
2025-04-15 17:45:00+00:00,0.73,,0,0.44,0,0,0,0,0,0,0.29,0.44,,
2025-04-15 18:00:00+00:00,0.78,,0,0.44,0,0,0,0,0,0,0.34,0.44,334.47,334.13
2025-04-15 18:15:00+00:00,0.78,,0,0.44,0,0,0,0,0,0,0.34,0.44,,
2025-04-15 18:30:00+00:00,0.78,,0,0.44,0,0,0,0,0,0,0.34,0.44,,
2025-04-15 18:45:00+00:00,0.78,,0,0.44,0,0,0,0,0,0,0.34,0.44,,
2025-04-15 19:00:00+00:00,0.75,,0,0.44,0,0,0,0,0,0,0.31,0.44,301.99,301.68
2025-04-15 19:15:00+00:00,0.75,,0,0.44,0,0,0,0,0,0,0.31,0.44,,
2025-04-15 19:30:00+00:00,0.75,,0,0.44,0,0,0,0,0,0,0.31,0.44,,
2025-04-15 19:45:00+00:00,0.75,,0,0.44,0,0,0,0,0,0,0.31,0.44,,
2025-04-15 20:00:00+00:00,0.8,,0,0.44,0,0,0,0,0,0,0.36,0.44,322.45,322.12
2025-04-15 20:15:00+00:00,0.8,,0,0.44,0,0,0,0,0,0,0.36,0.44,,
2025-04-15 20:30:00+00:00,0.8,,0,0.44,0,0,0,0,0,0,0.36,0.44,,
2025-04-15 20:45:00+00:00,0.8,,0,0.44,0,0,0,0,0,0,0.36,0.44,,
2025-04-15 21:00:00+00:00,1,,0,0.44,0,0,0.1,0,0,0,0.46,0.54,358.36,358.01
2025-04-15 21:15:00+00:00,1,,0,0.44,0,0,0.1,0,0,0,0.46,0.54,,
2025-04-15 21:30:00+00:00,1,,0,0.44,0,0,0.1,0,0,0,0.46,0.54,,
2025-04-15 21:45:00+00:00,1,,0,0.44,0,0,0.1,0,0,0,0.46,0.54,,
2025-04-15 22:00:00+00:00,1.31,,0,0.44,0,0.1,0.24,0,0,0,0.52,0.78,393.58,
2025-04-15 22:15:00+00:00,1.31,,0,0.44,0,0.1,0.24,0,0,0,0.52,0.78,,
2025-04-15 22:30:00+00:00,1.31,,0,0.44,0,0.1,0.24,0,0,0,0.52,0.78,,
2025-04-15 22:45:00+00:00,1.31,,0,0.44,0,0.1,0.24,0,0,0,0.52,0.78,,
2025-04-15 23:00:00+00:00,1.56,,0,0.44,0,0.29,0.3,0,0,0,0.52,1.03,350.84,
2025-04-15 23:15:00+00:00,1.56,,0,0.44,0,0.29,0.3,0,0,0,0.52,1.03,,
2025-04-15 23:30:00+00:00,1.56,,0,0.44,0,0.29,0.3,0,0,0,0.52,1.03,,
2025-04-15 23:45:00+00:00,1.56,,0,0.44,0,0.29,0.3,0,0,0,0.52,1.03,,
2025-04-16 00:00:00+00:00,1.7,,0,0.44,0,0.3,0.43,0,0,0,0.52,1.17,335.94,
2025-04-16 00:00:00+00:00,1.92,20.61,0,0.44,0.3,0.29,0.4,0,0,0,0.52,1.43,570.22,569.65
2025-04-16 00:15:00+00:00,1.92,20.61,0,0.44,0.3,0.29,0.4,0,0,0,0.52,1.43,,
2025-04-16 00:30:00+00:00,1.92,20.61,0,0.44,0.3,0.29,0.4,0,0,0,0.52,1.43,,
2025-04-16 00:45:00+00:00,1.92,20.61,0,0.44,0.3,0.29,0.4,0,0,0,0.52,1.43,,
2025-04-16 01:00:00+00:00,2.12,20.61,0,0.44,0.22,0.3,0.6,0,0,0,0.52,1.56,393.46,393.07
2025-04-16 01:15:00+00:00,2.12,20.61,0,0.44,0.22,0.3,0.6,0,0,0,0.52,1.56,,
2025-04-16 01:30:00+00:00,2.12,20.61,0,0.44,0.22,0.3,0.6,0,0,0,0.52,1.56,,
2025-04-16 01:45:00+00:00,2.12,20.61,0,0.44,0.22,0.3,0.6,0,0,0,0.52,1.56,,
2025-04-16 02:00:00+00:00,2.42,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,351.79,351.44
2025-04-16 02:15:00+00:00,2.42,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-16 02:30:00+00:00,2.42,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-16 02:45:00+00:00,2.42,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-16 03:00:00+00:00,2.74,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,424.53,424.1
2025-04-16 03:15:00+00:00,2.74,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-16 03:30:00+00:00,2.74,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-16 03:45:00+00:00,2.74,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-16 04:00:00+00:00,2.86,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,757.95,757.19
2025-04-16 04:15:00+00:00,2.86,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-16 04:30:00+00:00,2.86,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-16 04:45:00+00:00,2.86,20.61,0,0.44,0.3,0.3,0.6,0,0,0,0.52,1.64,,
2025-04-16 05:00:00+00:00,2.61,20.61,0,0.44,0,0,0,0,0,0,0.52,0.44,929.48,928.55
2025-04-16 05:15:00+00:00,2.61,20.61,0,0.44,0,0,0,0,0,0,0.52,0.44,,
2025-04-16 05:30:00+00:00,2.61,20.61,0,0.44,0,0,0,0,0,0,0.52,0.44,,
2025-04-16 05:45:00+00:00,2.61,20.61,0,0.44,0,0,0,0,0,0,0.52,0.44,,
2025-04-16 06:00:00+00:00,2.11,20.61,0,0.44,0,0,0,0,0,0,0.1,0.44,820.98,820.15
2025-04-16 06:15:00+00:00,2.11,,0,0.44,0,0,0,0,0,0,0.1,0.44,,
2025-04-16 06:30:00+00:00,2.11,,0,0.44,0,0,0,0,0,0,0.1,0.44,,
2025-04-16 06:45:00+00:00,2.11,,0,0.44,0,0,0,0,0,0,0.1,0.44,,
2025-04-16 07:00:00+00:00,1.49,,0,0.44,0,0,0.3,0,0,0,0.52,0.74,708.07,707.36
2025-04-16 07:15:00+00:00,1.49,,0,0.44,0,0,0.3,0,0,0,0.52,0.74,,
2025-04-16 07:30:00+00:00,1.49,,0,0.44,0,0,0.3,0,0,0,0.52,0.74,,
2025-04-16 07:45:00+00:00,1.49,,0,0.44,0,0,0.3,0,0,0,0.52,0.74,,
2025-04-16 08:00:00+00:00,1.05,,0,0.44,0,0,0.1,0,0,0,0.51,0.54,595.53,594.93
2025-04-16 08:15:00+00:00,1.05,,0,0.44,0,0,0.1,0,0,0,0.51,0.54,,
2025-04-16 08:30:00+00:00,1.05,,0,0.44,0,0,0.1,0,0,0,0.51,0.54,,
2025-04-16 08:45:00+00:00,1.05,,0,0.44,0,0,0.1,0,0,0,0.51,0.54,,
2025-04-16 09:00:00+00:00,0.8,,0,0.44,0,0,0,0,0,0,0.36,0.44,478.52,478.04
2025-04-16 09:15:00+00:00,0.8,,0,0.44,0,0,0,0,0,0,0.36,0.44,,
2025-04-16 09:30:00+00:00,0.8,,0,0.44,0,0,0,0,0,0,0.36,0.44,,
2025-04-16 09:45:00+00:00,0.8,,0,0.44,0,0,0,0,0,0,0.36,0.44,,
2025-04-16 10:00:00+00:00,0.65,,0,0.44,0,0,0,0,0,0,0.21,0.44,263.6,263.34
2025-04-16 10:15:00+00:00,0.65,,0,0.44,0,0,0,0,0,0,0.21,0.44,,
2025-04-16 10:30:00+00:00,0.65,,0,0.44,0,0,0,0,0,0,0.21,0.44,,
2025-04-16 10:45:00+00:00,0.65,,0,0.44,0,0,0,0,0,0,0.21,0.44,,
2025-04-16 11:00:00+00:00,0.59,,0,0.44,0,0,0,0,0,0,0.15,0.44,167.27,167.1
2025-04-16 11:15:00+00:00,0.59,,0,0.44,0,0,0,0,0,0,0.15,0.44,,
2025-04-16 11:30:00+00:00,0.59,,0,0.44,0,0,0,0,0,0,0.15,0.44,,
2025-04-16 11:45:00+00:00,0.59,,0,0.44,0,0,0,0,0,0,0.15,0.44,,
2025-04-16 12:00:00+00:00,0.48,,0,0.44,0,0,0,0,0,0,0,0.44,186.24,186.05
2025-04-16 12:15:00+00:00,0.48,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 12:30:00+00:00,0.48,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 12:45:00+00:00,0.48,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 13:00:00+00:00,0.36,,0,0.44,0,0,0,0,0,0,0,0.44,404.59,404.18
2025-04-16 13:15:00+00:00,0.36,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 13:30:00+00:00,0.36,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 13:45:00+00:00,0.36,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 14:00:00+00:00,0.24,,0,0.44,0,0,0,0,0,0,0,0.44,507.79,507.28
2025-04-16 14:15:00+00:00,0.24,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 14:30:00+00:00,0.24,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 14:45:00+00:00,0.24,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 15:00:00+00:00,0.23,,0,0.44,0,0,0,0,0,0,0,0.44,664.61,663.94
2025-04-16 15:15:00+00:00,0.23,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 15:30:00+00:00,0.23,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 15:45:00+00:00,0.23,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 16:00:00+00:00,0.26,,0,0.44,0,0,0,0,0,0,0,0.44,857.79,856.93
2025-04-16 16:15:00+00:00,0.26,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 16:30:00+00:00,0.26,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 16:45:00+00:00,0.26,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 17:00:00+00:00,0.28,,0,0.44,0,0,0,0,0,0,0,0.44,1091.67,1090.58
2025-04-16 17:15:00+00:00,0.28,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 17:30:00+00:00,0.28,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 17:45:00+00:00,0.28,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 18:00:00+00:00,0.34,,0,0.44,0,0,0,0,0,0,0,0.44,1019.16,1018.14
2025-04-16 18:15:00+00:00,0.34,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 18:30:00+00:00,0.34,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 18:45:00+00:00,0.34,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 19:00:00+00:00,0.48,,0,0.44,0,0,0,0,0,0,0,0.44,903.49,902.59
2025-04-16 19:15:00+00:00,0.48,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 19:30:00+00:00,0.48,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 19:45:00+00:00,0.48,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 20:00:00+00:00,0.61,,0,0.44,0,0,0,0,0,0,0,0.44,819.11,818.29
2025-04-16 20:15:00+00:00,0.61,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 20:30:00+00:00,0.61,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 20:45:00+00:00,0.61,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 21:00:00+00:00,1.39,,0,0.44,0,0,0,0,0,0,0,0.44,736.22,735.48
2025-04-16 21:15:00+00:00,1.39,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 21:30:00+00:00,1.39,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 21:45:00+00:00,1.39,,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-16 22:00:00+00:00,1.36,,0,0.44,0.3,0,0.6,0,0,0,0,1.34,733.82,
2025-04-16 22:15:00+00:00,1.36,,0,0.44,0.3,0,0.6,0,0,0,0,1.34,,
2025-04-16 22:30:00+00:00,1.36,,0,0.44,0.3,0,0.6,0,0,0,0,1.34,,
2025-04-16 22:45:00+00:00,1.36,,0,0.44,0.3,0,0.6,0,0,0,0,1.34,,
2025-04-16 23:00:00+00:00,1.34,,0,0.44,0.3,0,0.6,0,0,0,0,1.34,645.08,
2025-04-16 23:15:00+00:00,1.34,,0,0.44,0.3,0,0.6,0,0,0,0,1.34,,
2025-04-16 23:30:00+00:00,1.34,,0,0.44,0.3,0,0.6,0,0,0,0,1.34,,
2025-04-16 23:45:00+00:00,1.34,,0,0.44,0.3,0,0.6,0,0,0,0,1.34,,
2025-04-17 00:00:00+00:00,1.35,,0,0.44,0,0,0.38,0,0,0,0.52,0.82,586.64,
2025-04-17 00:00:00+00:00,1.06,52.12,0,0.44,0,0,0,0,0,0,0,0.44,609.59,609.26
2025-04-17 00:15:00+00:00,1.06,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 00:30:00+00:00,1.06,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 00:45:00+00:00,1.06,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 01:00:00+00:00,1.18,52.12,0,0.44,0,0,0,0,0,0,0,0.44,597.65,597.32
2025-04-17 01:15:00+00:00,1.18,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 01:30:00+00:00,1.18,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 01:45:00+00:00,1.18,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 02:00:00+00:00,1.34,52.12,0,0.44,0,0,0,0,0,0,0,0.44,606.68,606.35
2025-04-17 02:15:00+00:00,1.34,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 02:30:00+00:00,1.34,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 02:45:00+00:00,1.34,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 03:00:00+00:00,1.53,52.12,0,0.44,0,0,0,0,0,0,0,0.44,652.59,652.23
2025-04-17 03:15:00+00:00,1.53,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 03:30:00+00:00,1.53,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 03:45:00+00:00,1.53,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 04:00:00+00:00,1.63,52.12,0,0.44,0,0,0,0,0,0,0,0.44,784.18,783.75
2025-04-17 04:15:00+00:00,1.63,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 04:30:00+00:00,1.63,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 04:45:00+00:00,1.63,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
2025-04-17 05:00:00+00:00,1.69,52.12,0,0.44,0,0,0,0,0,0,0,0.44,913.08,912.58
2025-04-17 05:15:00+00:00,1.69,52.12,0,0.44,0,0,0,0,0,0,0,0.44,,
